"","cpg","outcome","beta.primary","se.primary","pval.primary","beta.secondary","se.secondary","pval.secondary"
"361","cg14515364","Obesity class 1 || id:90",0.339084632557296,0.0360277422092127,4.87875854319094e-21,0.00926577103723821,0.120455023484097,0.938684739206775
"362","cg14515364","Obesity class 2 || id:91",0.445048580231451,0.0551012527905606,6.64214157497048e-16,-0.315036215266099,0.176049649707526,0.0735385619032395
"363","cg05531309","Height || id:89",0.210077125706499,0.031054879452265,1.33580281240455e-11,-0.0262881689608774,0.0360245278352764,0.465555404903429
"364","cg08575537","Androsterone sulfate || id:460",-0.658017026655266,0.0805482236018687,3.10361981576048e-16,-0.00133042944932195,0.0219520859138121,0.95167294673366
"365","cg08575537","Epiandrosterone sulfate || id:627",-0.50559500353173,0.0718737995216675,2.0000152992469e-12,0.00631953988427925,0.0216194785514816,0.770051377919423
"366","cg22114489","Hip circumference || id:48",0.213928776818174,0.0220220799665768,2.62080063201554e-22,-0.0320491134859109,0.040951645009775,0.433856933557041
"367","cg22114489","Waist circumference || id:60",0.132132479799461,0.0207636753970581,1.97032303253728e-10,-0.0267075945715924,0.0391711387050022,0.495353925990435
"368","cg22114489","Extreme height || id:86",1.76176639732614,0.157300571189834,4.07733500708978e-29,-0.169148098953418,0.231465819620467,0.464920120624581
"369","cg22114489","Height || id:89",0.490777782112282,0.0182468662580208,2.40997277209924e-159,-0.0462931639240935,0.0267075945715924,0.0830364393775582
"370","cg14196790","Height || id:89",0.0918556596864716,0.0102989679042408,4.70861932123385e-19,0.0366825298228967,0.00880380715749522,3.09085937645921e-05
"371","cg19662687","Inflammatory bowel disease || id:31",0.902351057478782,0.134920560645622,2.26214243115558e-11,-0.0097725786167823,0.0367814164309149,0.790475367130432
"372","cg19662687","Ulcerative colitis || id:32",1.25325650424175,0.17001550416616,1.68813977699906e-13,0.000773385083915209,0.0470649972150951,0.986889529684973
"373","cg16677399","Schizophrenia || id:22",0.14809857820588,0.0167179097361328,8.09689156891721e-19,0.567714998399211,0.274104754293566,0.0383437796513254
"374","cg04159302","Crohn's disease || id:30",-1.08793373018324,0.128521979863732,2.56235290193211e-17,0.066193747884498,0.0683567456310669,0.332865998997418
"375","cg04159302","Inflammatory bowel disease || id:31",-0.643999834670548,0.0993440168676415,9.02015665796191e-11,-0.0393685163450523,0.0523124601673648,0.451711474079757
"376","cg15723468","Triglycerides || id:302",-0.341515512016914,0.0504017803994428,1.23666620056645e-11,-0.0259147241558033,0.0239465172578942,0.27916731988398
"377","cg11675917","Systemic lupus erythematosus || id:288",6.48712791849797,0.605517744769099,8.81075013316559e-27,-0.10874602187803,0.155793277972105,0.48516790589964
"378","cg23603057","Crohn's disease || id:30",-2.14701081286805,0.311174282057066,5.211056452551e-12,-0.486855553488064,0.274441041681738,0.0760648707502
"379","cg22352176","Coronary heart disease || id:7",0.596080283429655,0.0886942987858811,1.8095846771933e-11,-0.0288164293293242,0.0437730812260928,0.510336425823986
"380","cg13945224","Birth weight || id:1084",-0.133018396444228,0.0168308991419228,2.71776600785115e-15,-0.0813384555704329,0.0375408256478921,0.0302602800204716
"381","cg24527881","Inflammatory bowel disease || id:31",-0.586196179932371,0.091870678992878,1.7631870583231e-10,0.296437328452075,0.164973649648036,0.0723551758795807
"382","cg19911850","Height || id:89",-0.283275801367008,0.0418169040113202,1.25102102850276e-11,-0.00242767992092237,0.00708073310269025,0.731705934672859
"383","cg17264271","Birth weight || id:1084",0.1007939397019,0.0111067702150854,1.13677501527844e-19,0,0.0270009382826053,1
"384","cg24798047","HDL cholesterol || id:299",0.33428256451079,0.043768584551331,2.21480039364752e-14,0.00199959208321502,0.0377700726829505,0.957778776300958
"385","cg11823286","Height || id:89",0.260998842570517,0.0351344595768004,1.09776796737863e-13,0.0943189478443959,0.0343986750961915,0.00610783369159227
"386","cg24973591","Gout || id:1054",2.0543448160252,0.271173515715327,3.57037970794093e-14,-2.00339870698291,0.377110344843841,1.08131426697045e-07
"387","cg21199495","Birth weight || id:1084",0.204648485492736,0.029648720513082,5.11171661977065e-12,0.0423147718945285,0.0355828763658535,0.234365227693259
"388","cg27565550","Height || id:89",-0.174436743754417,0.0154501115896769,1.46498019301348e-29,-0.0296021193237936,0.0404092422515278,0.463827970311559
"389","cg07249939","Crohn's disease || id:30",1.30077001060877,0.186618792042609,3.16494270528459e-12,0.0394127780436461,0.176531439318699,0.823331530612912
"390","cg22851864","Psoriasis || id:282",1.71083189838934,0.25433414316305,1.7354271250809e-11,-0.386931792927414,0.282084994726059,0.170161479180362
"391","cg22851864","Systemic lupus erythematosus || id:288",-1.77563305735335,0.2232139268839,1.79350280694364e-15,-0.0841774558541409,0.256710567624831,0.742981204001798
"392","cg27563174","HDL cholesterol || id:299",-0.251033151371324,0.0277691539127571,1.56671817367813e-19,0.0203458722071115,0.0144487808734698,0.159090317179397
"393","cg04211581","Birth weight || id:1084",-0.121745687479861,0.0138741524193574,1.70903866088583e-18,-0.0333390790043958,0.0361764474303018,0.35675362903619
"394","cg12025436","3-(4-hydroxyphenyl)lactate || id:462",0.162783775947878,0.0250436578381351,8.03200116771824e-11,-0.0335698086568863,0.0191827478039351,0.0801183137276342
"395","cg25902889","Crohn's disease || id:30",-1.53357346268505,0.196984509040531,6.95760124260023e-15,0.0960968052404391,0.0802011379726404,0.230840127636918
"396","cg25902889","Inflammatory bowel disease || id:31",-1.36015304439394,0.143261461120386,2.21907514046386e-21,0.128790485095092,0.0604755346888615,0.0332022103012818
"397","cg25902889","Ulcerative colitis || id:32",-1.27958785213378,0.180704797549578,1.43019732392294e-12,0.133384290861059,0.0778122981711596,0.0864956596665862
"398","cg11095122","Triglycerides in very large VLDL || id:952",0.575962246700879,0.0871681862480023,3.90910935765358e-11,0.0385445610662319,0.0517308063875296,0.456212002645075
"399","cg00217306","Serum creatinine (eGFRcrea) || id:1105",-0.023655020743366,0.00320038515939657,1.45395388388969e-13,0.0101598253413137,0.00733765163539322,0.166170104682876
"400","cg20515377","Crohn's disease || id:30",-0.710018898012841,0.106108996208896,2.21029005676882e-11,0.0512959000544962,0.0537434016181055,0.339851102206107
"401","cg13386903","Crohn's disease || id:30",-1.05025080233846,0.154389433803837,1.02741916005451e-11,0.0789729843400556,0.171498122465699,0.645165326275694
"402","cg00267142","Crohn's disease || id:30",0.780670552370694,0.115251742056167,1.25606484368812e-11,-0.236306955966473,0.246256813519748,0.337258781842748
"403","cg01329789","Height || id:89",0.0879466867185112,0.0131920030077767,2.6167849372106e-11,0.0336260018255862,0.0275121833118433,0.221623602459393
"404","cg23651889","Celiac disease || id:276",-0.59778820414775,0.0746756902025047,1.19345774960555e-15,0.00298256456029172,0.0861379250683208,0.972378406177903
"405","cg07452164","Total lipids in small VLDL || id:929",-0.167842989199273,0.0259884630001493,1.05839967532292e-10,0.265291301705868,0.120857459793034,0.0281581510587524
"406","cg07452164","Concentration of small VLDL particles || id:930",-0.177108412275038,0.0259917922933853,9.49130792475441e-12,0.263843429109536,0.120857459793034,0.0290287459290802
"407","cg07452164","Serum total triglycerides || id:934",-0.170558027833224,0.0246217881267748,4.29500803958744e-12,0.209428500745027,0.114746753402216,0.0679804164531262
"408","cg19650755","Type 2 diabetes || id:23",0.687218975773697,0.0825437108560065,8.39622760042109e-17,-0.381562925471447,0.384086686127754,0.320500842341193
"409","cg26657725","Hip circumference || id:48",0.344362839687224,0.0427484904439312,7.91186232978515e-16,0.0494545166810085,0.0414181577203446,0.232466291501977
"410","cg26657725","Extreme height || id:86",2.61240774935135,0.308739097650614,2.63873009612375e-17,-0.0457454279299328,0.253454397990169,0.856769627481156
"411","cg26657725","Height || id:89",0.759973163447666,0.0344362839687224,6.28121890743212e-108,0.0278181656330673,0.0265818027160421,0.295324879212805
"412","cg19828063","Systemic lupus erythematosus || id:288",1.8378149167119,0.221945760938156,1.22691460754816e-16,0,0.172572351474036,1
"413","cg10119082","X-12063 || id:570",-0.567632214797696,0.0379433298661562,1.34026040577343e-50,-0.0204088053790808,0.0578249485740623,0.724132540388919
"414","cg13916835","Inflammatory bowel disease || id:31",-1.09907043109634,0.161455402429951,9.94685192462471e-12,0.0619398885159767,0.134778809449591,0.64582707497406
"415","cg04539957","Total lipids in medium HDL || id:901",0.197595786252403,0.0296168595839308,2.52799796503297e-11,-0.0287725631291201,0.052957101427851,0.586910656032856
"416","cg04539957","Concentration of medium HDL particles || id:902",0.209954709976414,0.0296191563547399,1.35595863792344e-12,-0.0245909550587561,0.0529764542044805,0.64251412979761
"417","cg13526915","Height || id:89",-0.196576400051998,0.0196576400051998,1.52397060483211e-23,0.0110581792928958,0.0362708280806982,0.760459034876675
"418","cg13717434","Birth weight || id:1084",-0.408609255540567,0.0524284788168141,6.51003065333089e-15,-0.055136398588902,0.0443060345803677,0.213336034108713
"419","cg18651192","Schizophrenia || id:22",0.697329701450135,0.0632489759386911,2.89023314279135e-28,-0.0485158216491879,0.051840264001166,0.349339392138413
"420","cg27575890","HDL cholesterol || id:299",0.274351197347011,0.0316072808003469,3.9576882335745e-18,0.00760411045622219,0.0143934947921349,0.597289822267907
"421","cg13879495","Inflammatory bowel disease || id:31",-0.508128653835163,0.079987294771729,2.1168221548297e-10,0.115708253346037,0.135165784270826,0.391971826903088
"422","cg14026106","Mean cell volume || id:273",-0.983764136915937,0.153797629954492,1.58995094324793e-10,0.980357902568455,0.290818958518735,0.000748891334556538
"423","cg14026106","3-dehydrocarnitine* || id:500",-0.172641643219602,0.0267183495458908,1.03643804532818e-10,-0.0153196857962482,0.0132169838242141,0.246419131076524
"424","cg03326792","Glutamine || id:860",-1.42253382864288,0.0809872435403955,4.57400731403655e-69,-0.00336476526056342,0.027954741684984,0.904194220395218
"425","cg23669118","Hip circumference || id:48",0.323202161909687,0.0469164428578578,5.62298348825586e-12,-0.0571600868261719,0.0428700651196289,0.182422439451736
"426","cg23669118","Height || id:89",0.761088961916359,0.0312776285719052,8.70390104684094e-131,0.0119083514221191,0.0285800434130859,0.676922239021379
"427","cg21213853","Inflammatory bowel disease || id:31",2.68777703780072,0.405833307006821,3.52315483961804e-11,0.107008851368979,0.055690517573487,0.0546697837588036
"428","cg19014419","Crohn's disease || id:30",1.92553705222405,0.231797882324782,9.81803320095373e-17,-0.00206209842731421,0.11688706402795,0.985924608770895
"429","cg23851932","Hip circumference || id:48",0.334898104859467,0.0363603656704564,3.24529730981917e-20,-0.0170737894334847,0.0418133618779217,0.683028970338516
"430","cg23851932","Height || id:89",0.746344347972527,0.0287055518450972,4.95212663100678e-149,-0.0174222341158007,0.0271786852206491,0.521506023912167
"431","cg19918208","Schizophrenia || id:22",0.195057701562538,0.0218790034249911,4.86532993473019e-19,-0.255313908467904,0.108829090524444,0.0189757041680128
"432","cg13136655","Mean cell volume || id:273",2.51979939513936,0.339962141815887,1.24408757813264e-13,0.256101372054996,0.337146110047084,0.44748452032444
"433","cg13136655","Red blood cell count || id:275",-0.209416679358587,0.0285568199125345,2.24497625427109e-13,-0.0265826740614047,0.0291761056771515,0.362236832619456
"434","cg22993195","Years of schooling || id:1001",0.244476661035554,0.0366714991553331,2.61678493721062e-11,-0.0376147437758883,0.022568846265533,0.0955807045456294
"435","cg23399028","Crohn's disease || id:30",-1.84874659321031,0.23899723869306,1.03053569785479e-14,-0.125844331276018,0.354303525280622,0.722448815883283
"436","cg23399028","Inflammatory bowel disease || id:31",-1.63050162654843,0.174803765490379,1.08283425217996e-20,-0.305766049280479,0.254088496971849,0.228827730021844
"437","cg23399028","Ulcerative colitis || id:32",-1.52586972870378,0.220232992679969,4.25524959667447e-12,-0.348400602425808,0.315243337081533,0.269081640886906
"438","cg04553793","Schizophrenia || id:22",-1.05276386784178,0.102657705333376,1.12272944916436e-24,-0.0780948526781594,0.0447374878009634,0.0808762302726164
"439","cg06949812","Ulcerative colitis || id:32",-1.58002948148534,0.232286001043096,1.0311462031451e-11,-0.125385373364375,0.0508583763745889,0.0136866889664599
"440","cg06949812","Rheumatoid arthritis || id:833",-1.04430285497382,0.152499136894814,7.49281305096283e-12,0.0482461125484802,0.0583021952866585,0.407943557972888
"441","cg26014401","Mean cell haemoglobin || id:271",0.772685188346893,0.105366162047304,2.24497625427109e-13,0.014892185232723,0.0310253859015062,0.631227393032445
"442","cg26014401","Mean cell volume || id:273",1.85463957455485,0.272195918622201,9.51728513874066e-12,0.00837685419340667,0.0788044801898257,0.915344956307408
"443","cg26014401","Red blood cell count || id:275",-0.145366279120817,0.0224390900656295,9.27858354317176e-11,-0.00155126929507531,0.00682558489833136,0.820211678728453
"444","cg13489049","Inflammatory bowel disease || id:31",-0.927261821250209,0.136782913587394,1.20946562124346e-11,-0.481933394066441,0.195969015838168,0.0139234373051008
"445","cg22377963","Systemic lupus erythematosus || id:288",3.80623864506714,0.459664640171202,1.22691460754816e-16,-0.273555582264296,0.275364953064613,0.320500842341193
"446","cg26501007","Height || id:89",0.17890966677786,0.0213537344218736,5.36618939586572e-17,-0.0263700910427393,0.0566956957418896,0.641848188772075
"447","cg26999345","Iron || id:1049",2.04497260072645,0.209956119171093,2.03554358285924e-22,0.0010613095158497,0.0256836902835628,0.967038944221939
"448","cg26999345","Transferrin Saturation || id:1051",2.14995066031199,0.212055680362804,3.72345358349409e-24,0.00466976186973869,0.0261082140899027,0.858046227151526
"449","cg26999345","Haemoglobin concentration || id:270",1.00359024963783,0.1343719162695,8.09601842994839e-14,-0.0227120236391836,0.0150705951250658,0.131799826986556
"450","cg26999345","Mean cell haemoglobin || id:271",2.19824056772135,0.241449537046757,8.67862709949254e-20,-0.046273094891047,0.0258959521867327,0.0739560376138907
"451","cg26999345","Mean cell volume || id:273",5.50504944466606,0.60887274559617,1.54707203689465e-19,-0.0180422617694449,0.0670747614017012,0.787939423603169
"452","cg26999345","HbA1C || id:758",-0.470301706943249,0.0734846417098826,1.55376951634197e-10,-0.0110376189648369,0.0089149999331375,0.215680749361015
"453","cg20494635","Mean cell haemoglobin || id:271",-0.733202156170322,0.0842661245835559,3.28882611227779e-18,-0.0465669881669722,0.0544377830858236,0.392320507699057
"454","cg20494635","Mean cell volume || id:273",-1.70095950448044,0.21457456466122,2.2427659695655e-15,-0.117395854471656,0.139306050198002,0.399385621781483
"455","cg20494635","Red blood cell count || id:275",0.148551621688537,0.0182431816108729,3.86057669044109e-16,-0.00365555712110248,0.0113978743316881,0.748420537159662
"456","cg00222799","Inflammatory bowel disease || id:31",-1.00553239742089,0.153457157794999,5.65709239163934e-11,-0.183294421223235,0.128129732997349,0.152562736414098
"457","cg16179589","Type 2 diabetes || id:23",0.735070487616239,0.112843009866546,7.31274738688851e-11,-0.175342511554297,0.102385308267975,0.086790769774949
"458","cg03132015","Schizophrenia || id:22",1.90776349147054,0.216853144126935,1.39909550827637e-18,0.0988937391100572,0.119288780943886,0.407088565177442
"459","cg03132015","Systemic lupus erythematosus || id:288",-5.26030194273052,0.485323685127303,2.25532218321467e-27,0.108008316400074,0.332712554843361,0.745461483838932
"460","cg22747802","Height || id:89",-0.0712129524152509,0.010427610889376,8.53488260202526e-12,-0.0852859440891592,0.0341143776356637,0.0124193306515523
"461","cg10513595","HDL cholesterol || id:299",-0.595334069232391,0.0465104741587806,1.63951234263262e-37,-0.00216044431697823,0.0170134989962036,0.898952961671851
"462","cg11520395","Height || id:89",0.223838597448666,0.0319769424926666,2.55962508777167e-12,0.0545084548669994,0.0302824749261108,0.0718606382258516
"463","cg08570034","Inflammatory bowel disease || id:31",1.3191059506693,0.156527693988358,3.53729924638352e-17,-0.060741107472494,0.0990545982069223,0.539738579343014
"464","cg08570034","Ulcerative colitis || id:32",1.32721535850623,0.196474865891637,1.42696733387485e-11,-0.015382096032569,0.125240390758678,0.902249186011687
"465","cg06008435","Extreme height || id:86",1.32382501820259,0.195090002682488,1.15513556021671e-11,-0.075419099747346,0.37709549873673,0.841480581121794
"466","cg06008435","Height || id:89",0.397147505460778,0.0215992502969897,1.66669279387851e-75,0.00698324997660611,0.0432961498549579,0.871864744932721
"467","cg21421172","Crohn's disease || id:30",2.05446864842578,0.302018756954379,1.02851988385235e-11,0.0305658113939237,0.109801881296797,0.780726516892342
"468","cg26722342","Height || id:89",-0.267445740353487,0.0394800854807528,1.25102102850278e-11,-0.0303625040078505,0.0510090067331889,0.551684329116147
"469","cg26712477","Schizophrenia || id:22",-1.91240668032557,0.229652858365156,8.26509284431272e-17,0.274757995177614,0.161935364136229,0.0897507495056874
"470","cg16205897","Height || id:89",-0.051519954580008,0.00798559295990125,1.10665957074828e-10,-0.0620240496904326,0.00809009343788251,1.76523743209072e-14
"471","cg25536676","Ratio of bisallylic groups to double bonds || id:844",3.52046265023868,0.116322949489613,3.35687702234635e-201,0.218942083865224,0.161548758778658,0.175331751437694
"472","cg25536676","Ratio of bisallylic groups to total fatty acids || id:845",3.2786562010604,0.118238079963773,3.09864903088094e-169,0.0941819637432044,0.164775386616637,0.567607994644676
"473","cg25536676","Average number of methylene groups per double bond || id:847",-2.91742297024472,0.117417309760562,2.81299168693809e-136,-0.0757989362008447,0.16146971627694,0.63876139153693
"474","cg25536676","Average number of methylene groups in a fatty acid chain || id:848",-2.00533028925074,0.103954791599842,6.46616757043703e-83,-0.178322706821763,0.15827696379684,0.259890582231075
"475","cg25536676","Average number of double bonds in a fatty acid chain || id:851",2.36943149870752,0.110370006981264,3.09583695075825e-102,0.0681967413034899,0.157159076986832,0.664336025305751
"476","cg25536676","22:6, docosahexaenoic acid || id:852",1.15023868374875,0.119851317949395,8.2134879041092e-22,0.0555838163865269,0.1614810080629,0.730686319891856
"477","cg25536676","Omega-3 fatty acids || id:855",1.39241306439744,0.119728674125927,2.90990650206597e-31,0.19751592000673,0.16181129280222,0.22221630646335
"478","cg25536676","Total cholesterol in HDL || id:864",0.628077888262043,0.0976056152002868,1.23592029905632e-10,0.23991093039235,0.141847415225505,0.0907736028369788
"479","cg25536676","Mean diameter for HDL particles || id:865",0.895337647880149,0.100728315628597,6.18618893463162e-19,0.188629284456461,0.141822008707096,0.183504302642722
"480","cg25536676","Total cholesterol in large HDL || id:874",0.726145776335403,0.0976150493405536,1.01549296419115e-13,0.208694788106813,0.141934926566693,0.141465519425788
"481","cg25536676","Cholesterol esters in large HDL || id:875",0.748768844695183,0.100869827732599,1.14392966985307e-13,0.214174127243748,0.141991385496491,0.131462412817084
"482","cg25536676","Free cholesterol in large HDL || id:876",0.762731372290043,0.0975301420781524,5.26272362303835e-15,0.191344958979765,0.141799425135177,0.177206676386795
"483","cg25536676","Total lipids in large HDL || id:877",0.80937376176909,0.100784920470198,9.69157213716506e-16,0.252523855309313,0.141805071028157,0.0749481433426214
"484","cg25536676","Concentration of large HDL particles || id:878",0.82089284703485,0.100775486329931,3.76909468404186e-16,0.260967288260664,0.141805071028157,0.0657206707132786
"485","cg25536676","Phospholipids in large HDL || id:879",0.79396781071341,0.100728315628597,3.21485635916521e-15,0.270378991858058,0.141754257991338,0.0564716207794408
"486","cg25536676","18:2, linoleic acid (LA) || id:893",-1.36691258325629,0.119813581388328,3.78509201928541e-30,-0.0847617913063411,0.16183669932063,0.600453207595108
"487","cg25536676","Other polyunsaturated fatty acids than 18:2 || id:917",3.61674748580162,0.115945583878941,1.30560911650141e-213,0.152673415014349,0.161613686547926,0.34482164623924
"488","cg25536676","Mean diameter for VLDL particles || id:941",-0.841798901866073,0.10051133040246,5.51469014519004e-17,-0.147100918643247,0.141630048345782,0.298977828387424
"489","cg25536676","Total cholesterol in very large HDL || id:942",0.777316553142512,0.0975773127794864,1.63680078423082e-15,-0.0221093169090543,0.141985739603512,0.876257631657063
"490","cg25536676","Cholesterol esters in very large HDL || id:943",0.811873808939791,0.100803788750731,8.01306055313413e-16,-0.0224819458457237,0.142070427998209,0.874263684748053
"491","cg25536676","Free cholesterol in very large HDL || id:944",0.79974150455669,0.097643351761354,2.60284181468698e-16,0.00414126250071279,0.142013969068411,0.976736223963841
"492","cg25536676","Total lipids in very large HDL || id:945",0.847270703220816,0.100700013207796,3.96905949364851e-17,0.0434140940684813,0.141926457727223,0.759687273944042
"493","cg25536676","Concentration of very large HDL particles || id:946",0.78079775090096,0.100907564293666,1.01189638686294e-14,-0.0377230339448024,0.142104303356088,0.790654981501105
"494","cg25536676","Phospholipids in very large HDL || id:947",0.85241230966622,0.100775486329931,2.70772765914286e-17,0.125019831199092,0.141980093710532,0.378564254628402
"495","cg25536676","Triglycerides in very large HDL || id:948",0.716683333647805,0.0975584444989528,2.03929170807405e-13,-0.0715278181615956,0.141734497365909,0.613797230330927
"496","cg05389922","Hip circumference || id:48",0.0755154229679253,0.0111762825992529,1.41114802012057e-11,0.041837863512584,0.0289173468395801,0.147950562490078
"497","cg05389922","Height || id:89",0.226546268903776,0.00966597413989444,1.77296314141359e-121,0.0861367778200258,0.0190731436601486,6.29802972533433e-06
"498","cg09140281","Height || id:89",-0.348181927105041,0.0327700637275333,2.28012169256078e-26,-0.186384488834327,0.0484599670969249,0.000119986440897799
"499","cg06200339","Total cholesterol || id:301",0.71634883173411,0.100489816074925,1.01415966639512e-12,-0.0312426179789836,0.0274325426156929,0.254749500528113
"500","cg22833065","Rheumatoid arthritis || id:833",0.743024885980274,0.0908258280007294,2.82044104018227e-16,-0.400349261661555,0.218451393618044,0.0668516979781019
"501","cg17839216","Triglycerides || id:302",-0.204322989626279,0.0294363629122606,3.88847897866057e-12,-0.0768740004866669,0.0387396537885566,0.0472140508678281
"502","cg17839216","Rheumatoid arthritis || id:833",-1.0089210902532,0.123418176245701,2.96313580131749e-16,0.0602300581770819,0.137009585458843,0.660223433596946
"503","cg17839216","Height || id:89",0.199128337347645,0.0259732613931711,1.76523743209072e-14,0.0423714963312337,0.0242122836178478,0.0801183137276342
"504","cg23856413","Systemic lupus erythematosus || id:288",-2.40729825877413,0.360747066962509,2.50469771833647e-11,-0.150110049403931,0.0860861465523521,0.0812081005730292
"505","cg13872898","Ulcerative colitis || id:32",-1.09551404344887,0.161362916534698,1.12810660772326e-11,0.0513875241017471,0.14702355664108,0.726699721447297
"506","cg25840433","Crohn's disease || id:30",-1.02288575602943,0.150211271177513,9.78384073948014e-12,0.466496040750801,0.33338818260515,0.16173566619819
"507","cg04542977","Height || id:89",-0.159865263827373,0.0224675505919551,1.11601177603177e-12,-0.0368003981452599,0.0595815969970875,0.536808016981021
"508","cg13213009","Mean cell haemoglobin || id:271",-0.686179854159684,0.0808741747916031,2.16581057627454e-17,-0.0477849358321252,0.022035243122098,0.0301154529391968
"509","cg13213009","Mean cell volume || id:273",-1.58246581190168,0.205937331685835,1.53943335471909e-14,-0.0910623480943909,0.0564808194099936,0.106903131599489
"510","cg13213009","Red blood cell count || id:275",0.131733191928591,0.0175088419651924,5.32028373858191e-14,0.000707589632459485,0.00683732877351365,0.917574726710043
"511","cg04606053","Height || id:89",0.179329143468833,0.027589098995205,8.03200116771828e-11,-0.153918514822353,0.0128862012409412,6.94126117654694e-33
"512","cg07723558","Birth weight || id:1084",0.288731325876894,0.0418943492448827,5.50552086885749e-12,-0.029578972899745,0.0449600388076124,0.510605772861378
"513","cg19751789","Apolipoprotein A-I || id:842",0.605678873673142,0.0903934340756915,2.07744265318177e-11,0.0168643774011407,0.0757145842138505,0.823740839583515
"514","cg19751789","Ratio of bisallylic groups to double bonds || id:844",3.32416539382774,0.105457548415994,4.42826494959418e-218,-0.178153359578681,0.0883049905735194,0.0436456737420117
"515","cg19751789","Ratio of bisallylic groups to total fatty acids || id:845",3.0664658118088,0.107259643395147,9.15702466261654e-180,-0.178473907406792,0.0944488239456351,0.0588066454913294
"516","cg19751789","Average number of methylene groups per double bond || id:847",-2.73597383987949,0.106559800684796,2.19659633942944e-145,0.141124149361041,0.0881565888012461,0.109413478037424
"517","cg19751789","Average number of methylene groups in a fatty acid chain || id:848",-1.87197427378197,0.093875151559687,1.79064517430027e-88,0.0583515768578715,0.0799410666881948,0.465431489688689
"518","cg19751789","Average number of double bonds in a fatty acid chain || id:851",2.20838866464762,0.100042515444654,5.55736393945719e-108,-0.12718031883824,0.088257502006392,0.14958065453646
"519","cg19751789","22:6, docosahexaenoic acid || id:852",1.10799097902746,0.108913021798351,2.61257413649776e-24,-0.0144305883358581,0.0883287348570832,0.870224243726017
"520","cg19751789","Omega-3 fatty acids || id:855",1.33504619836692,0.108755557188522,1.22390287505343e-34,-0.0705858189640844,0.0883109266444104,0.424123730625849
"521","cg19751789","Total cholesterol in HDL || id:864",0.576486684617632,0.0884951107238648,7.30130065540263e-11,0.0106730554618975,0.0705917550349753,0.879822620045863
"522","cg19751789","Mean diameter for HDL particles || id:865",0.838962693134718,0.0915044343783735,4.79438167103473e-20,0.0186511347393115,0.0739100186630069,0.800771155322502
"523","cg19751789","Total cholesterol in large HDL || id:874",0.669049631095411,0.0884951107238648,4.02139184735259e-14,-0.0124657488709593,0.0705917550349753,0.859830996427219
"524","cg19751789","Cholesterol esters in large HDL || id:875",0.695932339206763,0.0916269068526849,3.07119164997326e-14,-0.00705205221842841,0.0739753154428072,0.924052871391541
"525","cg19751789","Free cholesterol in large HDL || id:876",0.704916570000892,0.0884163784189503,1.55254521507528e-15,-0.0362812652853826,0.0705561386096297,0.60709929904404
"526","cg19751789","Total lipids in large HDL || id:877",0.747265802010998,0.0915569225816498,3.30172572797955e-16,0.00333607184070435,0.0739515711592434,0.964018375386825
"527","cg19751789","Concentration of large HDL particles || id:878",0.756949875515478,0.0915481745477704,1.35856433057722e-16,0.00924246237718269,0.0739396990174616,0.900523550339774
"528","cg19751789","Phospholipids in large HDL || id:879",0.728081363713505,0.0915131824122529,1.77651436088616e-15,0.0151725971972248,0.073898146521225,0.837323918999757
"529","cg19751789","18:2, linoleic acid (LA) || id:893",-1.26847366054479,0.108886777696713,2.30880110396553e-31,-0.0196543307198792,0.0883346709279741,0.82392585017097
"530","cg19751789","Other polyunsaturated fatty acids than 18:2 || id:917",3.45287521629514,0.104976406552627,2.86805918157833e-237,-0.0110173475735717,0.0882040773683736,0.900596809639408
"531","cg19751789","Mean diameter for VLDL particles || id:941",-0.766310271766421,0.0913207256669064,4.80318187424839e-17,0.0400803506555797,0.0737141283236061,0.58662945422429
"532","cg19751789","Total cholesterol in very large HDL || id:942",0.741378375210172,0.0884513705544679,5.21409916163288e-17,-0.00425022675790803,0.0705442664678479,0.95195726096621
"533","cg19751789","Cholesterol esters in very large HDL || id:943",0.768890941760839,0.0915744186494085,4.60568371254378e-17,-0.000338356040783181,0.0739278268756797,0.996348220556744
"534","cg19751789","Free cholesterol in very large HDL || id:944",0.76561042905607,0.0885126067916236,5.16199929253276e-18,0.00150776200629698,0.0705976911058663,0.982960794342322
"535","cg19751789","Total lipids in very large HDL || id:945",0.804749132632441,0.0914781902767353,1.4031046851459e-18,0.0134155202135086,0.0738862743794431,0.855920306857866
"536","cg19751789","Concentration of very large HDL particles || id:946",0.739864965349038,0.0916706470220818,6.97797323235982e-16,0.0622218950787598,0.0740465482934984,0.400735806587892
"537","cg19751789","Phospholipids in very large HDL || id:947",0.805868880969002,0.0915481745477704,1.33592315252081e-18,0.0152675743314797,0.0739456350883525,0.836423595130801
"538","cg19751789","Triglycerides in very large HDL || id:948",0.698233072117042,0.0884426225205885,2.90879863340781e-15,0.0604648180950436,0.0705383303969569,0.391339365942102
"539","cg23120936","Rheumatoid arthritis || id:833",0.595777165372956,0.0730696295786021,3.53382565329544e-16,0.548294595845091,0.234008560182801,0.0191266358757722
"540","cg14643892","Schizophrenia || id:22",-1.23059942460323,0.12027954913941,1.43785241811077e-24,-0.0117994869014848,0.029512392774533,0.689293041735056
"541","cg14643892","Systemic lupus erythematosus || id:288",2.28950903099597,0.267501904818608,1.13997619297246e-17,0.0847008522648367,0.0715168313264117,0.236275135490036
