"","community","trait","pmid","category","mrbase_id","background","ncase","ncontrol","lor","se","z","pval","fdr"
"2112","34","Copper",23720494,"Metal","1073","clumped",12,146337,-0.581522177618805,0.824024498722848,-0.705709816298063,0.480368615155694,0.998465784991928
"2113","4","Percent emphysema",24383474,"Other","1005","clumped",19,140972,-0.431275800021351,0.611411746029639,-0.705377027546416,0.480575636270957,0.998465784991928
"2114","4","Symbol search",21130836,"Neurological","1062","clumped",20,143174,0.311612148331708,0.441949939993229,0.705084716917219,0.480757516863976,0.998465784991928
"2115","82","Femoral neck bone mineral density",26367794,"Bone","980","clumped",6,192491,-0.855704560157558,1.21433304489302,-0.704670406324112,0.481015372111861,0.998465784991928
"2116","53","Type 2 diabetes",24509480,"Glycemic","23","clumped",13,152584,0.157244392845561,0.223266625253276,0.704289737291371,0.48125235617048,0.998465784991928
"2117","25","Top 1 % survival",27015805,"Aging","1091","clumped",20,197123,-0.412762723286429,0.587069194734674,-0.703090414193811,0.481999405595033,0.998465784991928
"2118","5","Hip circumference",25673412,"Anthropometric","48","clumped",20,146503,-0.347537478698185,0.494622977212861,-0.70263108409665,0.482285685821539,0.998465784991928
"2119","6","Internalizing problems",24839885,"Neurological","1029","clumped",46,146678,-0.261526725052784,0.37227285200852,-0.702513555962436,0.482358950781579,0.998465784991928
"2120","52","Rheumatoid arthritis",24390342,"Immune","833","clumped",16,183530,-0.354056248364373,0.504028777882499,-0.702452446965065,0.4823970474401,0.998465784991928
"2121","27","Leptin",26833098,"Other","1003","clumped",7,145692,-0.806989848375721,1.14896974312074,-0.702359529663363,0.482454977210952,0.998465784991928
"2122","10","Percent emphysema",24383474,"Other","1005","clumped",9,140972,-0.687818886690432,0.979330952550164,-0.702335492306621,0.482469964040502,0.998465784991928
"2123","6","Crohn's disease",26192919,"Immune","30","clumped",61,192136,0.0620642482878771,0.0883686506676433,0.702333325438025,0.482471315053822,0.998465784991928
"2124","22","HbA1C",20858683,"Glycemic","758","clumped",27,147569,-0.315367486671812,0.449922705479037,-0.700937033920163,0.483342311353633,0.998465784991928
"2125","34","Waist circumference",25673412,"Anthropometric","60","clumped",12,146546,-0.503604310802111,0.718565687475652,-0.700846588669286,0.483398759851856,0.998465784991928
"2126","23","Hippocampus volume",25607358,"Neurological","1045","clumped",12,184940,0.350042502365887,0.499477859662901,0.700816854228798,0.483417318429387,0.998465784991928
"2127","4","Anorexia nervosa",24514567,"Neurological","45","clumped",19,128709,0.214143663254184,0.305681217924133,0.700545701526654,0.483586574648787,0.998465784991928
"2128","30","Neo-conscientiousness",21173776,"Personality","114","clumped",6,139946,-0.900663831919255,1.2857459876003,-0.700499041494383,0.483615703548803,0.998465784991928
"2129","33","Anorexia nervosa",24514567,"Neurological","45","clumped",9,128709,-0.678032293606054,0.969003668348548,-0.69972108027373,0.484101509012758,0.998465784991928
"2130","14","Extreme body mass index",23563607,"Anthropometric","85","clumped",6,126175,-0.901278406810943,1.28914600844701,-0.699128260806299,0.484471878498782,0.998465784991928
"2131","81","PGC cross-disorder traits",23453885,"Neurological","803","clumped",6,131806,0.347098080133487,0.496883916960962,0.698549637622416,0.484833526787865,0.998465784991928
"2132","21","Red blood cell count",23222517,"Haematological","275","clumped",13,148176,-0.452389996920232,0.647914533885664,-0.698224801668154,0.485036618282421,0.998465784991928
"2133","6","Alzheimer's disease",24162737,"Neurological","297","clumped",60,184178,0.0557586105966945,0.0798826933883768,0.698006141650797,0.485173353198433,0.998465784991928
"2134","31","Type 2 diabetes",24509480,"Glycemic","23","clumped",13,152584,-0.501169715961147,0.718614961613538,-0.697410633972675,0.485545848500129,0.998465784991928
"2135","40","Inflammatory bowel disease",26192919,"Immune","31","clumped",7,192139,0.127439356511775,0.182998268078814,0.696396517025446,0.486180543671544,0.998465784991928
"2136","3","Obesity class 1",23563607,"Anthropometric","90","clumped",28,143771,-0.306964268026258,0.440949958916365,-0.696143092473854,0.486339221986642,0.998465784991928
"2137","6","Cigarettes smoked per day",20418890,"Behavioural","961","clumped",46,145459,0.0974004607854094,0.139923637201554,0.696097262288204,0.486367920919688,0.998465784991928
"2138","2","Difference in height between adolescence and adulthood",23449627,"Anthropometric","1040","clumped",172,142944,0.112773095978373,0.162131046015021,0.695567559392205,0.486699688128638,0.998465784991928
"2139","19","Sleep duration",27494321,"Sleeping","1088","clumped",20,197549,-0.372945557795849,0.536557424662969,-0.695071097059386,0.487010746869943,0.998465784991928
"2140","81","Intracranial volume",25607358,"Neurological","1041","clumped",8,184936,0.418450270720981,0.602097225440706,0.694987874117334,0.487062900756748,0.998465784991928
"2141","12","Eczema",26482879,"Immune","996","clumped",15,192134,0.184836708714048,0.266150673262882,0.694481462128339,0.487380322419938,0.998465784991928
"2142","1","Oligoclonal band status",25616667,"Immune","1016","clumped",13,54577,-0.533667201236734,0.768851609319193,-0.694109493650262,0.48761354532105,0.998465784991928
"2143","11","Cigarettes smoked per day",20418890,"Behavioural","961","clumped",9,145459,-0.66007165562445,0.951051012011171,-0.694044427994045,0.487654347443024,0.998465784991928
"2144","23","Type 2 diabetes",24509480,"Glycemic","23","clumped",10,152584,-0.601242136904048,0.866340769633587,-0.694001896226515,0.487681019750141,0.998465784991928
"2145","8","Myocardial infarction",26343387,"Cardiovascular","798","clumped",17,191222,0.220309542732872,0.317469626655608,0.693954710104801,0.487710611793583,0.998465784991928
"2146","33","Former vs current smoker",20418890,"Behavioural","963","clumped",13,145381,0.34952599980584,0.503731427923051,0.693873720063448,0.487761405699195,0.998465784991928
"2147","15","Ulcerative colitis",26192919,"Immune","32","clumped",13,192137,-0.451000143807701,0.650533951035137,-0.693276873697466,0.488135813294234,0.998465784991928
"2148","24","Lung cancer",24880342,"Cancer","966","clumped",6,185568,-0.849710348145144,1.22635560469426,-0.692874354626513,0.488388404960451,0.998465784991928
"2149","30","Eczema",26482879,"Immune","996","clumped",10,192134,0.203357938161007,0.293737313029916,0.692312243423754,0.488741262922294,0.998465784991928
"2150","22","Anorexia nervosa",24514567,"Neurological","45","clumped",24,128709,-0.366940723257399,0.530420044126169,-0.691792716585416,0.48906751123767,0.998465784991928
"2151","9","Haemoglobin concentration",23222517,"Haematological","270","clumped",23,148248,0.113096401863817,0.163483108450034,0.691792582952892,0.489067595170244,0.998465784991928
"2152","23","Neo-agreeableness",21173776,"Personality","113","clumped",9,139909,-0.686165548410017,0.992390950926075,-0.691426647703412,0.489297462684549,0.998465784991928
"2153","5","Serum cystatin C (eGFRcys)",26831199,"Kidney","1106","clumped",17,135875,-0.435685197508059,0.630258961429048,-0.691279655143954,0.489389814561103,0.998465784991928
"2154","82","Forearm bone mineral density",26367794,"Bone","977","clumped",6,193980,-0.877339387013733,1.2737414603654,-0.688789220036892,0.490955920408868,0.998465784991928
"2155","21","Eczema",26482879,"Immune","996","clumped",21,192134,0.167823775298939,0.243692669866767,0.688669771604916,0.491031102964757,0.998465784991928
"2156","9","Packed cell volume",23222517,"Haematological","274","clumped",23,148194,0.182871274675556,0.265579202227388,0.688575284291207,0.491090579016106,0.998465784991928
"2157","11","G speed factor",21130836,"Neurological","1061","clumped",9,144316,-0.691239993786692,1.00549413117823,-0.687462981983498,0.491791020448323,0.998465784991928
"2158","31","Hippocampus volume",25607358,"Neurological","1045","clumped",15,184940,0.323290436622924,0.470449075451314,0.687195391579381,0.491959608033626,0.998465784991928
"2159","28","Forearm bone mineral density",26367794,"Bone","977","clumped",6,193980,-0.871974967227983,1.26930448718413,-0.686970680425469,0.492101204739042,0.998465784991928
"2160","11","Serum cystatin C (eGFRcys)",26831199,"Kidney","1106","clumped",9,135875,0.0908060940821053,0.132257688779732,0.686584613113407,0.492344527455582,0.998465784991928
"2161","17","Femoral neck bone mineral density",26367794,"Bone","980","clumped",18,192491,0.21851232006598,0.318422955902694,0.686232936461888,0.492566231263255,0.998465784991928
"2162","16","Platelet count",22139419,"Haematological","1008","clumped",7,151872,-0.683925208172872,0.996963422884358,-0.686008325354784,0.492707858481222,0.998465784991928
"2163","1","Extreme height",23563607,"Anthropometric","86","clumped",28,125069,-0.24609174971884,0.359041826282254,-0.685412483183447,0.493083669000792,0.998465784991928
"2164","7","Mean cell haemoglobin",23222517,"Haematological","271","clumped",25,148131,-0.281163961326996,0.410288438927329,-0.68528365571811,0.493164943450057,0.998465784991928
"2165","8","Fasting proinsulin",20081858,"Glycemic","769","clumped",13,146450,-0.510791841353891,0.745603916770504,-0.685071295717338,0.493298932423804,0.998465784991928
"2166","52","Extreme waist-to-hip ratio",23563607,"Anthropometric","87","clumped",10,123270,-0.607533144929454,0.887420354793956,-0.684605825917203,0.493592689728969,0.998465784991928
"2167","38","Waist-to-hip ratio",25673412,"Anthropometric","72","clumped",7,146534,-0.746851077093952,1.09138942069335,-0.684312183106451,0.49377805543818,0.998465784991928
"2168","7","Extreme body mass index",23563607,"Anthropometric","85","clumped",21,126175,-0.381039726778031,0.557432202076916,-0.683562459000986,0.494251497140743,0.998465784991928
"2169","11","Difference in height between childhood and adulthood",23449627,"Anthropometric","1037","clumped",9,142624,-0.640888158026604,0.93934762224684,-0.682269420657769,0.495068605365832,0.998465784991928
"2170","13","Urinary albumin-to-creatinine ratio",26631737,"Kidney","1107","clumped",8,135849,-0.703945522010393,1.03186751485528,-0.682205333413486,0.495109122707627,0.998465784991928
"2171","11","4-choice reaction time",21130836,"Neurological","1068","clumped",9,144319,-0.683568682801704,1.00401812056818,-0.680833013665994,0.495977157890083,0.998465784991928
"2172","33","HOMA-IR",20081858,"Glycemic","771","clumped",13,145494,-0.513865024276809,0.755313802655554,-0.680333157516978,0.496293534190313,0.998465784991928
"2173","81","Top 1 % survival",27015805,"Aging","1091","clumped",8,197123,-0.702832612598316,1.03355062738612,-0.680017595631283,0.496493319669653,0.998465784991928
"2174","8","Ferritin",25352340,"Metal","1050","clumped",11,126820,-0.511865380204107,0.753952613656517,-0.678909219137346,0.49719538394796,0.998465784991928
"2175","15","Inflammatory bowel disease",26192919,"Immune","31","clumped",13,192139,-0.415001397747324,0.611792992761462,-0.678336304366816,0.497558485000332,0.998465784991928
"2176","7","Amygdala volume",25607358,"Neurological","1043","clumped",27,184937,-0.347279701519589,0.512083373944573,-0.678170233968927,0.497663763232981,0.998465784991928
"2177","30","Alcohol dependence",22978509,"Behavioural","813","clumped",6,122600,0.477497711384941,0.704214536440766,0.678057163940843,0.497735449335243,0.998465784991928
"2178","81","Age at menarche",25231870,"Aging","1095","clumped",7,145370,-0.596854182237325,0.880647424518492,-0.677744765521417,0.497933537685514,0.998465784991928
"2179","3","Sitting height ratio",25865494,"Anthropometric","1070","clumped",33,177527,0.211461296719594,0.312054946044558,0.677641227610601,0.497999199174041,0.998465784991928
"2180","3","Intracranial volume",25607358,"Neurological","1041","clumped",36,184936,-0.279610096626488,0.412867182188499,-0.677239821155921,0.498253805957238,0.998465784991928
"2181","52","Adiponectin",22479202,"Other","1","clumped",11,147782,-0.568739989453284,0.840112155290732,-0.67698102672549,0.498417992530722,0.998465784991928
"2182","11","Amyotrophic lateral sclerosis",27455348,"Neurological","1086","clumped",13,194081,-0.504169765045045,0.744877607962462,-0.676849135556848,0.498501679119579,0.998465784991928
"2183","72","Lumbar spine bone mineral density",26367794,"Bone","982","clumped",9,192488,-0.626617554443391,0.92666869184103,-0.676204516199288,0.498910805605259,0.998465784991928
"2184","72","Haemoglobin concentration",23222517,"Haematological","270","clumped",7,148248,-0.691085239666211,1.02224880083023,-0.676044069804669,0.499012665319277,0.998465784991928
"2185","1","Microalbuminuria",26631737,"Kidney","1097","clumped",29,135700,-0.323875680638183,0.479342562795898,-0.675666435187997,0.499252451014662,0.998465784991928
"2186","12","Type 2 diabetes",24509480,"Glycemic","23","clumped",11,152584,-0.537354998555435,0.795358244136259,-0.675613791039521,0.499285883196307,0.998465784991928
"2187","52","Anorexia nervosa",24514567,"Neurological","45","clumped",11,128709,-0.568223049821133,0.841408764227622,-0.675323426590092,0.499470303346743,0.998465784991928
"2188","5","Obesity class 1",23563607,"Anthropometric","90","clumped",18,143771,-0.390289439511223,0.578008359744407,-0.675231478803884,0.4995287099938,0.998465784991928
"2189","31","Leptin",26833098,"Other","1003","clumped",12,145692,-0.53839918532867,0.797462559830068,-0.67514039209991,0.499586573243755,0.998465784991928
"2190","22","Sleep duration",27494321,"Sleeping","1088","clumped",43,197549,-0.229733586393116,0.340321367336752,-0.675048963839499,0.499644657047543,0.998465784991928
"2191","13","Parents' age at death",27015805,"Aging","1094","clumped",15,197123,-0.461630375232988,0.683908522326337,-0.674988481884591,0.499683082826591,0.998465784991928
"2192","53","Extreme height",23563607,"Anthropometric","86","clumped",10,125069,0.134083505910557,0.198651632269685,0.674968055276426,0.499696060743174,0.998465784991928
"2193","53","Neo-openness to experience",21173776,"Personality","117","clumped",13,139918,0.360493335269809,0.534478362875595,0.674476948571474,0.500008136147911,0.998465784991928
"2194","22","Crohn's disease",26192919,"Immune","30","clumped",42,192136,-0.198327727425447,0.294054168181729,-0.674459840687849,0.500019009273773,0.998465784991928
"2195","15","Alcohol dependence",22978509,"Behavioural","813","clumped",8,122600,0.419049035820595,0.621409832569262,0.674352116521889,0.500087477574584,0.998465784991928
"2196","4","Hip circumference",25673412,"Anthropometric","48","clumped",20,146503,-0.318820644720672,0.473358758632843,-0.673528563496936,0.500611083200297,0.998465784991928
"2197","52","Internalizing problems",24839885,"Neurological","1029","clumped",11,146678,-0.577577419720969,0.858425444045066,-0.672833527626247,0.501053205143236,0.998465784991928
"2198","81","Overweight",23563607,"Anthropometric","93","clumped",7,144982,-0.729643576840711,1.08456556283558,-0.672751931135513,0.501105123367696,0.998465784991928
"2199","25","Crohn's disease",26192919,"Immune","30","clumped",19,192136,0.081230072264128,0.120764507003753,0.672632003222633,0.501181436286658,0.998465784991928
"2200","18","Lung adenocarcinoma",24880342,"Cancer","965","clumped",15,185561,-0.465360293087613,0.692479561762336,-0.672020257035872,0.501570800386498,0.998465784991928
"2201","21","Lung cancer",24880342,"Cancer","966","clumped",16,185568,0.0771672968509402,0.114860200749697,0.671836687967341,0.501687669626436,0.998465784991928
"2202","25","Caudate volume",25607358,"Neurological","1044","clumped",16,184937,0.309657609431258,0.461126633577143,0.671524017229543,0.501886764622508,0.998465784991928
"2203","20","Years of schooling",27225129,"Education","1001","clumped",8,191182,-0.513197985872655,0.765078043563945,-0.67077860904495,0.502361576443491,0.998465784991928
"2204","32","Nucleus accumbens volume",25607358,"Neurological","1042","clumped",15,184918,0.336277244766658,0.501443224731004,0.670618782309906,0.502463414166866,0.998465784991928
"2205","18","Intracranial volume",25607358,"Neurological","1041","clumped",15,184936,0.31454526318188,0.469164567313425,0.670436953461894,0.502579284376807,0.998465784991928
"2206","21","Crohn's disease",26192919,"Immune","30","clumped",21,192136,0.0796731884159439,0.118898151267806,0.670096108025162,0.502796525769367,0.998465784991928
"2207","38","Celiac disease",20190752,"Immune","276","clumped",7,95688,-0.702775074863542,1.04910801350113,-0.66987866436956,0.502935141677811,0.998465784991928
"2208","27","Mean cell haemoglobin concentration",23222517,"Haematological","272","clumped",7,148173,-0.702109005309394,1.04958258919238,-0.668941170079474,0.503533006378759,0.998465784991928
"2209","25","Fasting proinsulin",20081858,"Glycemic","769","clumped",13,146450,-0.517784073624218,0.775351893504049,-0.66780526102051,0.504257907877867,0.998465784991928
"2210","21","Anorexia nervosa",24514567,"Neurological","45","clumped",11,128709,-0.56347347409577,0.843852361914852,-0.667739405050841,0.504299951965889,0.998465784991928
"2211","72","Top 1 % survival",27015805,"Aging","1091","clumped",8,197123,-0.68691107610256,1.02897192061683,-0.667570282861345,0.504407932246099,0.998465784991928
"2212","25","Inflammatory bowel disease",26192919,"Immune","31","clumped",19,192139,0.0961225314790873,0.144015876315327,0.667443992554155,0.504488573394041,0.998465784991928
"2213","52","4-choice reaction time",21130836,"Neurological","1068","clumped",11,144319,-0.585737797382345,0.878298892114226,-0.666900303121602,0.504835817320431,0.998465784991928
"2214","25","Forearm bone mineral density",26367794,"Bone","977","clumped",19,193980,-0.40347749568342,0.605004815180213,-0.666899643704879,0.504836238553611,0.998465784991928
"2215","1","Difference in height between adolescence and adulthood",23449627,"Anthropometric","1040","clumped",34,142944,-0.290252813441128,0.435578074922923,-0.666362312870062,0.505179545246017,0.998465784991928
"2216","42","Hippocampus volume",25607358,"Neurological","1045","clumped",7,184940,0.410734582856971,0.616953499254296,0.665746419063059,0.505573197921729,0.998465784991928
"2217","53","Percent emphysema",24383474,"Other","1005","clumped",13,140972,-0.506198854840666,0.760425355584034,-0.665678558879572,0.505616581090585,0.998465784991928
"2218","11","Former vs current smoker",20418890,"Behavioural","963","clumped",9,145381,-0.622194726292347,0.935485554178028,-0.665103510699364,0.505984289351329,0.998465784991928
"2219","53","Fasting insulin",22581228,"Glycemic","775","clumped",13,148925,-0.485188991369318,0.730301180421961,-0.664368351546386,0.506454583673529,0.998465784991928
"2220","34","Celiac disease",20190752,"Immune","276","clumped",6,95688,-0.759761967193006,1.14429108085105,-0.663958655194574,0.506716773388278,0.998465784991928
"2221","20","Top 1 % survival",27015805,"Aging","1091","clumped",8,197123,-0.68196597964948,1.02751585074892,-0.663703610170512,0.506880028299866,0.998465784991928
"2222","52","Asthma",20860503,"Immune","44","clumped",9,100589,-0.595262141277226,0.896911401133907,-0.663679980569624,0.506895155061196,0.998465784991928
"2223","10","Neo-extraversion",21173776,"Personality","115","clumped",8,139929,-0.700353631796642,1.05596480103784,-0.663235773681388,0.507179563361777,0.998465784991928
"2224","5","Fasting glucose",22581228,"Glycemic","773","clumped",20,148925,0.0763426962201431,0.115119334678709,0.663161374526795,0.507227206425469,0.998465784991928
"2225","32","Top 1 % survival",27015805,"Aging","1091","clumped",14,197123,-0.478427994883144,0.721541074114657,-0.663064116578786,0.507289491143375,0.998465784991928
"2226","19","Obesity class 2",23563607,"Anthropometric","91","clumped",15,141927,-0.444323387889852,0.670187810511142,-0.662983392000183,0.507341190818327,0.998465784991928
"2227","29","Lumbar spine bone mineral density",26367794,"Bone","982","clumped",8,192488,-0.666881716796367,1.00618188318034,-0.662784460686659,0.507468607248937,0.998465784991928
"2228","27","Amygdala volume",25607358,"Neurological","1043","clumped",9,184937,-0.66025366128328,0.997232395097819,-0.662086053891697,0.507916073059896,0.998465784991928
"2229","23","Forearm bone mineral density",26367794,"Bone","977","clumped",12,193980,-0.537464129907514,0.81178979642773,-0.662073029585513,0.507924419635152,0.998465784991928
"2230","32","Percent emphysema",24383474,"Other","1005","clumped",8,140972,0.420706649266111,0.635556866636624,0.661949656043364,0.508003486652939,0.998465784991928
"2231","18","College completion",23722424,"Education","836","clumped",14,141060,-0.415577560179031,0.628014808714727,-0.661732103148233,0.508142926595357,0.998465784991928
"2232","9","Symbol search",21130836,"Neurological","1062","clumped",24,143174,0.271783681005854,0.410862862463139,0.661494882687865,0.508294995290474,0.998465784991928
"2233","22","Extreme body mass index",23563607,"Anthropometric","85","clumped",25,126175,-0.328411616324427,0.496773935405887,-0.661088662101604,0.508555455881406,0.998465784991928
"2234","21","Zinc",23720494,"Metal","1079","clumped",13,146337,0.227557966758672,0.344294794249009,0.66093931874582,0.508651229470133,0.998465784991928
"2235","11","Squamous cell lung cancer",24880342,"Cancer","967","clumped",11,185560,-0.541711059671241,0.819683738337907,-0.660878134254172,0.508690469689609,0.998465784991928
"2236","4","Lumbar spine bone mineral density",26367794,"Bone","982","clumped",29,192488,0.174481828795448,0.264211887236939,0.660385990275213,0.509006160281606,0.998465784991928
"2237","15","Internalizing problems",24839885,"Neurological","1029","clumped",8,146678,0.426212404839221,0.646119609478115,0.659649387802179,0.509478852899622,0.998465784991928
"2238","53","Fasting proinsulin",20081858,"Glycemic","769","clumped",13,146450,-0.498485349758798,0.756026772052363,-0.659348806399507,0.509671808039059,0.998465784991928
"2239","53","Migraine in bipolar disorder",25451450,"Neurological","1019","clumped",8,98939,-0.700398120214514,1.063078329993,-0.658839617414764,0.509998763934389,0.998465784991928
"2240","40","Coronary heart disease",26343387,"Cardiovascular","7","clumped",6,191548,0.23196777625292,0.35212027433886,0.658774268787739,0.510040732956754,0.998465784991928
"2241","12","Chronotype",27494321,"Sleeping","1087","clumped",16,197549,-0.377068753775996,0.573227987206261,-0.657798925020592,0.510667345247689,0.998465784991928
"2242","22","Rheumatoid arthritis",24390342,"Immune","833","clumped",36,183530,-0.139163180406101,0.211657000634527,-0.65749386974635,0.510863411424762,0.998465784991928
"2243","12","Crohn's disease",26192919,"Immune","30","clumped",15,192136,0.0845743978767224,0.128744966153632,0.656914211121848,0.511236079973693,0.998465784991928
"2244","10","Sleep duration",27494321,"Sleeping","1088","clumped",15,197549,0.278539690473638,0.424015730946281,0.656908860084077,0.511239520872722,0.998465784991928
"2245","14","Percent emphysema",24383474,"Other","1005","clumped",6,140972,-0.818530555434248,1.24636263220676,-0.656735475120101,0.511351019838392,0.998465784991928
"2246","7","Age of smoking initiation",20418890,"Behavioural","964","clumped",22,145375,0.278522901809928,0.424498707230448,0.656121908184577,0.511745689331118,0.998465784991928
"2247","27","Difference in height between adolescence and adulthood",23449627,"Anthropometric","1040","clumped",7,142944,0.439902427754749,0.67069078748266,0.65589454330491,0.511891979393062,0.998465784991928
"2248","7","Serum cystatin C (eGFRcys)",26831199,"Kidney","1106","clumped",22,135875,0.0737531295944651,0.112667870252006,0.654606583309869,0.512721084391609,0.998465784991928
"2249","33","Difference in height between adolescence and adulthood",23449627,"Anthropometric","1040","clumped",12,142944,-0.523929056530172,0.800446531809961,-0.654545976163417,0.512760116570615,0.998465784991928
"2250","25","Mean cell volume",23222517,"Haematological","273","clumped",13,148209,-0.404434240634811,0.618203736446357,-0.654208664217455,0.512977380301201,0.998465784991928
"2251","31","HOMA-B",20081858,"Glycemic","770","clumped",12,145459,0.212425647470476,0.324967928032855,0.653681884105805,0.513316777006717,0.998465784991928
"2252","26","Putamen volume",25607358,"Neurological","1047","clumped",8,184932,-0.631611804100459,0.966469135808165,-0.653525064276681,0.513417836305094,0.998465784991928
"2253","25","Adiponectin",22479202,"Other","1","clumped",13,147782,-0.485292247930352,0.74257717627211,-0.65352432506291,0.513418312700662,0.998465784991928
"2254","14","Serum cystatin C (eGFRcys)",26831199,"Kidney","1106","clumped",6,135875,0.0972652915304397,0.148846273543047,0.653461381431964,0.513458878355619,0.998465784991928
"2255","18","Platelet count",22139419,"Haematological","1008","clumped",14,151872,0.109691113120086,0.167863163676026,0.653455533173368,0.513462647502223,0.998465784991928
"2256","21","Former vs current smoker",20418890,"Behavioural","963","clumped",13,145381,-0.480478543931143,0.735431621219799,-0.653328644115429,0.513544429830241,0.998465784991928
"2257","18","Chronotype",27494321,"Sleeping","1087","clumped",15,197549,-0.385594263122641,0.59031444385654,-0.653201471072846,0.513626401994411,0.998465784991928
"2258","42","Triglycerides",24097068,"Lipid","302","clumped",7,144358,-0.653222253231781,1.00083257122615,-0.65267885160002,0.513963339283589,0.998465784991928
"2259","42","Digit symbol",21130836,"Neurological","1067","clumped",7,144321,0.449287601947127,0.68875791666601,0.652315699138444,0.514197534505087,0.998465784991928
"2260","18","Mean cell volume",23222517,"Haematological","273","clumped",14,148209,0.0817766768931844,0.125441181096026,0.651912523293159,0.51445760560215,0.998465784991928
"2261","12","Lumbar spine bone mineral density",26367794,"Bone","982","clumped",15,192488,0.21731124799299,0.333639555568413,0.651335383847886,0.514830011976114,0.998465784991928
"2262","6","Celiac disease",20190752,"Immune","276","clumped",32,95688,-0.250272224989493,0.38457206673608,-0.65078108015902,0.515187815113882,0.998465784991928
"2263","1","C-reactive protein",21196492,"Immune","1015","clumped",32,127398,-0.287386157513711,0.441659017065629,-0.650696909627472,0.515242158499469,0.998465784991928
"2264","1","Sitting height ratio",25865494,"Anthropometric","1070","clumped",38,177527,-0.245992449183109,0.37826624937006,-0.650315616560476,0.51548837167524,0.998465784991928
"2265","12","Inflammatory bowel disease",26192919,"Immune","31","clumped",15,192139,0.101988568905134,0.156923245797248,0.649926455363457,0.515739728516798,0.998465784991928
"2266","18","Pancreatic cancer",19648918,"Cancer","822","clumped",8,98854,0.419258130457061,0.646198110115868,0.648807422822523,0.516462859010181,0.998465784991928
"2267","72","Neuroticism",27089181,"Personality","1007","clumped",8,177839,-0.569139373322053,0.878899782503969,-0.647558896533784,0.517270289581174,0.998465784991928
"2268","3","Adiponectin",22479202,"Other","1","clumped",28,147782,-0.301531432213617,0.465925451225773,-0.64716669033713,0.517524066869261,0.998465784991928
"2269","27","Father's age at death",27015805,"Aging","1092","clumped",11,197123,-0.512701601475558,0.792405052865382,-0.647019601429345,0.517619257459599,0.998465784991928
"2270","15","Depressive symptoms",27089181,"Neurological","1000","clumped",10,177838,-0.540648830530748,0.836230014754509,-0.646531242590551,0.517935370502195,0.998465784991928
"2271","19","Fasting insulin",22581228,"Glycemic","775","clumped",15,148925,-0.431224540315765,0.667245185114689,-0.646275986602503,0.518100636576327,0.998465784991928
"2272","81","Total cholesterol",24097068,"Lipid","301","clumped",6,144562,-0.708786211603271,1.09673878291824,-0.64626711724127,0.518106379554765,0.998465784991928
"2273","23","Difference in height between childhood and adulthood",23449627,"Anthropometric","1037","clumped",9,142624,0.347263549666914,0.537389386829886,0.646204704033059,0.518146793509687,0.998465784991928
"2274","14","Major depressive disorder",22472876,"Neurological","805","clumped",6,131755,-0.781318989936633,1.21020165656707,-0.645610577127262,0.518531585630056,0.998465784991928
"2275","5","Childhood intelligence",23358156,"Education","16","clumped",13,108460,0.325618937253977,0.50464458803193,0.645244088565108,0.518769019165994,0.998465784991928
"2276","30","Body fat",26833246,"Anthropometric","999","clumped",6,151992,0.283820322796909,0.440072702392849,0.644939623052431,0.518966313109515,0.998465784991928
"2277","31","Mean cell haemoglobin concentration",23222517,"Haematological","272","clumped",12,148173,-0.468895774405531,0.727048603036333,-0.644930438552948,0.518972265276037,0.998465784991928
"2278","18","Neuroticism",27089181,"Personality","1007","clumped",15,177839,0.176113828500145,0.273130944188781,0.644796322962293,0.519059185114936,0.998465784991928
"2279","22","Mean cell haemoglobin concentration",23222517,"Haematological","272","clumped",27,148173,-0.28546278071317,0.442725761960279,-0.644784661839446,0.519066743002535,0.998465784991928
"2280","31","HDL cholesterol",24097068,"Lipid","299","clumped",12,144564,-0.444746860550869,0.689851746503424,-0.644699187622716,0.519122142877909,0.998465784991928
"2281","13","Platelet count",22139419,"Haematological","1008","clumped",9,151872,-0.508564326442573,0.78949301930503,-0.644165703821231,0.519467987899219,0.998465784991928
"2282","52","Top 1 % survival",27015805,"Aging","1091","clumped",18,197123,-0.395679938431465,0.614286328094668,-0.644129488700725,0.51949146962071,0.998465784991928
"2283","7","Body fat",26833246,"Anthropometric","999","clumped",27,151992,0.180754613965982,0.280672359629593,0.644005751775938,0.519571704220033,0.998465784991928
"2284","41","Forearm bone mineral density",26367794,"Bone","977","clumped",8,193980,0.242270291031929,0.376281589956231,0.643853692284307,0.519670312747162,0.998465784991928
"2285","9","Obesity class 2",23563607,"Anthropometric","91","clumped",23,141927,-0.323864009151071,0.503030115022449,-0.643826282918703,0.519688088377692,0.998465784991928
"2286","15","Age of smoking initiation",20418890,"Behavioural","964","clumped",8,145375,0.420535801328885,0.653377765229152,0.643633474704171,0.519813137989844,0.998465784991928
"2287","11","Childhood obesity",22484627,"Anthropometric","1096","clumped",9,145554,0.319301192502165,0.496715334118987,0.642825317781869,0.520337453097327,0.998465784991928
"2288","53","Overweight",23563607,"Anthropometric","93","clumped",13,144982,-0.455489359184334,0.708738026659956,-0.642676619640267,0.520433954987812,0.998465784991928
"2289","3","2-choice reaction time",21130836,"Neurological","1064","clumped",28,144473,0.251565308768356,0.391584062990659,0.642429895759972,0.520594093816634,0.998465784991928
